,0
0,0.003650777785051918
1,0.004319651102533557
2,0.004943880150314734
3,0.005244430013491443
4,0.005753336840079055
5,0.006437184905959601
6,0.007733530735327684
7,0.00972006343275453
8,0.013382675116468233
9,0.018620797894483815
10,0.025115999693519683
11,0.030635157218846427
12,0.03545298162472078
13,0.039417769113921024
14,0.04398087111423505
15,0.04787629560754321
16,0.05124430499975389
17,0.0539696338810727
18,0.05621460670383427
19,0.058081932103344204
20,0.0596016202517622
21,0.06070820070562696
22,0.06193328770883601
23,0.06293288836572136
24,0.06395631152447964
25,0.0647488589057083
26,0.0652738538050795
27,0.06589521062920267
28,0.06629721644216426
29,0.06647796642072394
30,0.06635882658891798
31,0.06608609714617246
32,0.06594194829118956
33,0.06597164672098713
34,0.06589445124646935
35,0.06564721441873816
36,0.06633989779215203
37,0.06674083033085451
38,0.06656461678067115
39,0.06623174490661388
