,0
0,0.04998795102164267
1,0.11571728058065457
2,0.18224050140327333
3,0.21900535574261742
4,0.2428183334859252
5,0.2676605376966812
6,0.2837558955788642
7,0.29888110844669313
8,0.31942216346072766
9,0.34286217105843897
10,0.37563315112269646
11,0.39373456989957184
12,0.4123174763845946
13,0.4331219018344471
14,0.45576064998686816
15,0.476897422758591
16,0.4877212159026009
17,0.5005189763907031
18,0.507686807778445
19,0.5073577046316755
20,0.5057775422508243
21,0.5128267458340224
22,0.5155134042153454
23,0.5178600146279033
24,0.5152388145554138
25,0.518115305684498
26,0.5165571373280898
27,0.5222090808795762
28,0.5171217291586085
29,0.5185303267884437
30,0.5195260250982943
31,0.5184823081832601
32,0.52007766303239
33,0.5149557528807442
34,0.5178643546867944
35,0.5227890142827134
36,0.5271179466650376
37,0.5282554264621626
38,0.5276377955640018
39,0.5238185754050341
