,0
0,0.009539668929960983
1,0.01138148481863868
2,0.011763523325754768
3,0.016056765160784248
4,0.027047310665217345
5,0.029930952911213535
6,0.03824169497034631
7,0.04188413828859703
8,0.0516321293238378
9,0.06273693946349519
10,0.0755376457633757
11,0.0823108592141099
12,0.08411619181675957
13,0.09376495327856464
14,0.11025245642442913
15,0.12534569588750594
16,0.1242628658030209
17,0.134776696906537
18,0.1427578627830047
19,0.1425276054923918
20,0.1435685777802901
21,0.14602435093806607
22,0.14954182456442064
23,0.15387760565990985
24,0.1492485437533581
25,0.15071146624610754
26,0.15084977576793182
27,0.15248338361511857
28,0.1485690888692187
29,0.14503770178133285
30,0.15042459814128284
31,0.1444955248195762
32,0.144630109240404
33,0.14306641081379318
34,0.1416245563998024
35,0.13977937652441003
36,0.1390774923630677
37,0.14783184114523462
38,0.14549369519242983
39,0.14169406455792719
