,0
0,0.00020156748983829464
1,0.00011138740241395384
2,0.0011023458338453307
3,0.0009678739005340442
4,0.00019187962048511364
5,0.0012275326036120526
6,0.00252925545660021
7,0.0037933379764126807
8,0.00722937116293404
9,0.00841398579009972
10,0.013244336940408719
11,0.0247573436892482
12,0.03407862593047459
13,0.03752504522634803
14,0.04099989593777936
15,0.0482637578372328
16,0.053402324605675344
17,0.0579009901041114
18,0.055092387325395425
19,0.060552804274463856
20,0.06170827152547534
21,0.06151671709832843
22,0.06069716742896894
23,0.06594537623661673
24,0.06468242690991405
25,0.06503546522091869
26,0.06550365970562938
27,0.06242591074371198
28,0.06539385163907377
29,0.0647940188866585
30,0.06799389635600253
31,0.07132463582295095
32,0.07550912312419875
33,0.07536811202610322
34,0.07457386311873276
35,0.07462430213965579
36,0.07772341725214799
37,0.07869270728062633
38,0.08268334467104427
39,0.08749110284154712
