,0
0,0.026776761981262553
1,0.0283439469063419
2,0.03308609244467198
3,0.03925537062787465
4,0.07437083241583287
5,0.08524063346029698
6,0.09154758343751401
7,0.10266649832670716
8,0.12551519007518375
9,0.12330368633927968
10,0.1251431117112609
11,0.14132855185146986
12,0.1544624203923105
13,0.16285221001197558
14,0.15920278149089595
15,0.15840898916639135
16,0.17894185795181095
17,0.17478487354585492
18,0.17222201536441673
19,0.1761351981382261
20,0.1987481684520327
21,0.1989334979276548
22,0.19489035839321966
23,0.19111746631819626
24,0.2154709108944597
25,0.2091960728853599
26,0.19489257486387235
27,0.1928385205652522
28,0.20958963481859227
29,0.2017610229294876
30,0.19564733724484495
31,0.1952880404461389
32,0.21273605220619296
33,0.20839339563216286
34,0.20624405214156227
35,0.19172877881718775
36,0.2173155217335142
37,0.21209739213702328
38,0.2163646637708292
39,0.21996780181753228
