,0
0,0.010425058012583583
1,0.01524277251172727
2,0.018424269891570283
3,0.020031198128563646
4,0.02124363555691295
5,0.02121416212026709
6,0.02000894340246414
7,0.018831289954484978
8,0.0158726230597257
9,0.016730325384010706
10,0.025220511479149915
11,0.041439599575926356
12,0.05272054457671463
13,0.06454114836355136
14,0.07390730568149648
15,0.08232757463212839
16,0.08788889291863443
17,0.091952779782215
18,0.09492590483572821
19,0.10053501976217762
20,0.10078098782001417
21,0.10243109933052781
22,0.10481638366449586
23,0.10865742008624878
24,0.10942055280488508
25,0.11191981303025875
26,0.11253549486833656
27,0.11359053759439378
28,0.1144061228644957
29,0.11545537026086297
30,0.11557516963162115
31,0.11641333585902272
32,0.11629928244515866
33,0.1160850481925775
34,0.11492556419577453
35,0.11409204969214136
36,0.11221669121235711
37,0.11532248539848855
38,0.11656029546606414
39,0.11511639344091809
