,0
0,0.002175598440058346
1,0.00227272399204816
2,0.0025667232886767196
3,0.0031192263688817473
4,0.005018932030800569
5,0.005006773099094754
6,0.005398115769667734
7,0.006118405728283571
8,0.007867404688924138
9,0.008339172616435407
10,0.009920156105546026
11,0.010685970637566537
12,0.012503777511454955
13,0.012790741549129814
14,0.01317748512381168
15,0.013452621395780663
16,0.015115623033229301
17,0.015363986457895626
18,0.015272834256699659
19,0.015314193053587909
20,0.01680724192699918
21,0.016779663789055342
22,0.01679629832925997
23,0.016992467712628814
24,0.018513239345753416
25,0.01849192118207378
26,0.018498131170915946
27,0.018915611362320214
28,0.02022058773883484
29,0.020231280826929703
30,0.020133068189099424
31,0.020207752266930754
32,0.02125674150099526
33,0.021082486405669554
34,0.020954244830000548
35,0.02133179042393702
36,0.02305342563447998
37,0.023042599026539497
38,0.023038506989171113
39,0.02310243821960304
