,0
0,0.002291656738090248
1,0.0072046207102033745
2,0.014844422423078181
3,0.0267066690187135
4,0.043375259908394824
5,0.06612320944402955
6,0.09181953529263788
7,0.11148193645234537
8,0.12189466485891391
9,0.12598082495429203
10,0.12691172084560076
11,0.1266877179522481
12,0.12606031320617903
13,0.12507006219150776
14,0.12412717917866523
15,0.12235098255992646
16,0.12033208309140224
17,0.11975391920526048
18,0.11886623750837236
19,0.11882914983738634
20,0.11894444105370472
21,0.11886845900936824
22,0.11848245338459439
23,0.11923118175871383
24,0.11825122633286633
25,0.11791071826371534
26,0.11857869881979902
27,0.11808338636961238
28,0.11881550224973177
29,0.11963008780258985
30,0.11934351955235396
31,0.1195294728843182
32,0.11957043938034531
33,0.11955626237295201
34,0.11934992417265389
35,0.11967514482431937
36,0.12016650405128972
37,0.1191717722112537
38,0.11885933787850503
39,0.1191651365989999
