,0
0,0.0039148839645137675
1,0.007266807590993511
2,0.011102209663002788
3,0.01335406951307707
4,0.018508423982993495
5,0.025555454152447116
6,0.03253306453761854
7,0.03820371532044937
8,0.05254831593417996
9,0.07260786092945617
10,0.09813780967251926
11,0.11137844942547032
12,0.12973383769310778
13,0.14813382815306433
14,0.17037189190629407
15,0.18810936778435813
16,0.19518940479093005
17,0.20639938145291523
18,0.21713968857694346
19,0.2155334798763637
20,0.21451495889836256
21,0.21916891018156712
22,0.22153132401559666
23,0.22414034174621209
24,0.21951171540129716
25,0.22233487044092118
26,0.22048019336493882
27,0.22348805985305442
28,0.2179818299983846
29,0.2183955438778651
30,0.22088480108307837
31,0.21870735750187736
32,0.2205624699783627
33,0.21615638035598136
34,0.21857848252534035
35,0.221952676606904
36,0.22722194576009289
37,0.23019778544080835
38,0.2293388214512381
39,0.22637065462551156
