,0
0,0.002379211990188486
1,0.00245067691896307
2,0.002768194552779709
3,0.003152922930198434
4,0.005150795875284704
5,0.005192661660394413
6,0.005464959502107544
7,0.0058520663474904274
8,0.007966708659326811
9,0.008830881851648677
10,0.010567694800976054
11,0.011319837494465242
12,0.01327973504778247
13,0.013829810600942054
14,0.014634362607558975
15,0.015350608089932126
16,0.0170591614765815
17,0.01746944833648232
18,0.017556802182527174
19,0.017718708200390707
20,0.01920988137335279
21,0.019315999731708326
22,0.019612199253801307
23,0.019864794867883052
24,0.02127120398618391
25,0.021445358561691323
26,0.021639791708385526
27,0.021926646341681295
28,0.023021409524919625
29,0.02309724010616397
30,0.022956265897684666
31,0.023031971619680486
32,0.02409113588390768
33,0.024251389063675365
34,0.024529104786524862
35,0.02485532202056567
36,0.02664290832878392
37,0.027004750867063314
38,0.027096760505947025
39,0.02704572754637959
