,0
0,0.001258775179880819
1,0.0022999446952075894
2,0.0036143561894267716
3,0.00503561575348897
4,0.006533355107656554
5,0.008223731240292995
6,0.01022984440240254
7,0.012430040882577603
8,0.015438389937674263
9,0.01915764372992797
10,0.023611199716810062
11,0.026773879660129212
12,0.02952467672252669
13,0.03165002520609691
14,0.034073752123765656
15,0.03624765377517914
16,0.03806198726562069
17,0.039373079509901876
18,0.04049045965769379
19,0.04128600214465099
20,0.041966322449228495
21,0.042407045186575544
22,0.04288973595057578
23,0.04333006661108003
24,0.04374673685073929
25,0.04407591350287943
26,0.04442422064447773
27,0.04492078398504819
28,0.04524237943470606
29,0.04562674957934374
30,0.046147105161217644
31,0.04650143437905298
32,0.046969156860204274
33,0.047408353629006826
34,0.047941217685325485
35,0.04853511538586476
36,0.04937637781460595
37,0.0499735586553537
38,0.05059475569153006
39,0.05093505952215758
