,0
0,0.07879539803853108
1,0.0694437500030275
2,0.06751332774994862
3,0.053116727442968414
4,0.052773480377500015
5,0.036129041323586075
6,0.006864219430893159
7,0.0028676778551132154
8,0.03268167802265709
9,0.03568379462711391
10,0.06811695817917107
11,0.06354168483189171
12,0.08894614946274526
13,0.11956733086752513
14,0.14890177476973754
15,0.1472953188987005
16,0.33561571912159993
17,0.344666216108534
18,0.3137180899816846
19,0.3188793611904931
20,0.3082001370096963
21,0.3253882555734543
22,0.31573975370043794
23,0.29603255741179935
24,0.2996927007796272
25,0.2858838391682458
26,0.27865898892993013
27,0.3032643170583815
28,0.3237869181330242
29,0.3145349659616985
30,0.2983332607481214
31,0.31611889316922137
32,0.34329910316164525
33,0.29992384002322237
34,0.2970590846879141
35,0.31801343437225094
36,0.3466796997993711
37,0.34492604221616463
38,0.3498812677368285
39,0.3447734477028014
