,0
0,0.0014299986899954293
1,0.0027550711924226308
2,0.004400787803810415
3,0.006210158950679295
4,0.008128284359836523
5,0.010118298879790337
6,0.012192324599127318
7,0.01424585349729418
8,0.01626234738658065
9,0.019165672991776177
10,0.023647756399016555
11,0.027927790733950415
12,0.03137716155722286
13,0.03400206503397655
14,0.036899834873343695
15,0.03928587776290125
16,0.04151013991527285
17,0.04325314305881648
18,0.04476880518463839
19,0.04627736483624128
20,0.04753187211028264
21,0.048608926929545014
22,0.049796169229193325
23,0.05092249144403255
24,0.05202458182487862
25,0.053058552620142495
26,0.0539791078166734
27,0.05509372794352206
28,0.05610091423516447
29,0.057187660107645893
30,0.058086736091087735
31,0.05895464803346674
32,0.059711399155483944
33,0.06040504750633413
34,0.061054278296060804
35,0.06194181623950896
36,0.06304457451123564
37,0.06409291750502553
38,0.06517567889392195
39,0.06617882235529134
