,0
0,0.01235327881315323
1,0.012446313472137628
2,0.01267781307773843
3,0.014441148487371077
4,0.017851489691524256
5,0.021771929258583095
6,0.027479204332022725
7,0.03310771950105121
8,0.03746689570288989
9,0.038752576208993715
10,0.043315223710800765
11,0.050097821539852275
12,0.05658135501200577
13,0.06205959591713588
14,0.05900976248578112
15,0.05797561388589298
16,0.05817991293281908
17,0.061958616066896045
18,0.06464216526241914
19,0.06753114016781134
20,0.07028428473694694
21,0.0729320458759916
22,0.07572535073026662
23,0.07865447140342322
24,0.08008272549180502
25,0.08151091900256233
26,0.08351813545337919
27,0.08459652226173198
28,0.08612532605801354
29,0.08599916344237225
30,0.08726841287788441
31,0.08831149608055068
32,0.08836983596132289
33,0.08895385409336957
34,0.08935599229390165
35,0.08937919235757118
36,0.0900792129764002
37,0.09023257492523182
38,0.08977235212458358
39,0.0893584406384261
