,0
0,0.0029718940741703184
1,0.0027449903673813017
2,0.0056566930940893795
3,0.005279980563238015
4,0.004006043039872995
5,0.010022694202231577
6,0.009278355123566798
7,0.0149536951887803
8,0.01947089558253523
9,0.045024000022743565
10,0.07021663419780184
11,0.07963521114138306
12,0.08906404380915595
13,0.09516360968595644
14,0.10523762910581025
15,0.11260364839776618
16,0.12924109753526625
17,0.1385681692449773
18,0.13852779454872258
19,0.14811273085289314
20,0.16149190512836956
21,0.17227814324566576
22,0.1836532752533428
23,0.19149918178798725
24,0.19562996248485615
25,0.1997959816309272
26,0.2041485931174677
27,0.20197448669398416
28,0.2165675281867629
29,0.2199192845552671
30,0.21352011685977218
31,0.2138354179800534
32,0.21465162815617733
33,0.21064322231734384
34,0.20376855856815324
35,0.20019003260331075
36,0.2127565198990165
37,0.18860976655707984
38,0.18465032965921965
39,0.19032983459898684
