,0
0,0.001110364341014733
1,0.0023625219893183176
2,0.006909231452016051
3,0.0027805144966354597
4,0.008583762479690726
5,0.011131469957694387
6,0.015171476609866223
7,0.02224717769210814
8,0.03647003827109151
9,0.0581727884111015
10,0.05276574564438988
11,0.06431250496059908
12,0.06338642028281732
13,0.07207245839832196
14,0.06018825518298271
15,0.07251329659507963
16,0.06664008403893454
17,0.06760246639475603
18,0.07404629684442593
19,0.07699387332711324
20,0.06828883468045802
21,0.07748595268391514
22,0.08191010758104258
23,0.07671813689512649
24,0.0821065048855775
25,0.08213727395546616
26,0.08768035704663965
27,0.0985864147216132
28,0.10538142252644103
29,0.11052527553488559
30,0.11626026505847065
31,0.11654583091158954
32,0.1255783468938721
33,0.13294332228638797
34,0.1306801021552933
35,0.13064466157137036
36,0.13141631637581713
37,0.13035637063372962
38,0.11937459453612614
39,0.11082789548964267
