,0
0,0.005027027102722514
1,0.013105602236999858
2,0.02766880509497105
3,0.05080013466977529
4,0.07521632430197178
5,0.10612097499014317
6,0.13270554432923765
7,0.15498650183622864
8,0.17602738470866763
9,0.19209769840898183
10,0.2068689475114318
11,0.2339161420690602
12,0.2439477080586313
13,0.26221780201484424
14,0.2658672006650903
15,0.27160434887327
16,0.27530981315963565
17,0.2769098029739555
18,0.2762957186534487
19,0.28103824045466286
20,0.2798500628306948
21,0.28167326834009987
22,0.27478615278485174
23,0.26671612344939133
24,0.26217818342406174
25,0.2540191233843223
26,0.23283981235548
27,0.22224423364661205
28,0.20626739112810155
29,0.19385851991587677
30,0.17791465740094237
31,0.16587934713254027
32,0.1463888108045206
33,0.13529503414000588
34,0.12089002200926857
35,0.09213204000188013
36,0.07906815101360454
37,0.06539563899752743
38,0.05552129142585849
39,0.04292400623189996
