,0
0,0.004167676388510359
1,0.009061281048420392
2,0.015666273241925457
3,0.0208482118427544
4,0.02700549264452102
5,0.035902421423885014
6,0.04171303473325893
7,0.0472199254522721
8,0.050646618826990154
9,0.05205830856198413
10,0.05548580911948774
11,0.06375892308526454
12,0.068577556042807
13,0.06614202420889433
14,0.0600841132956513
15,0.05880076268954537
16,0.06415341372092419
17,0.06868190998020045
18,0.07434436629681754
19,0.07785402113365962
20,0.0843322913884113
21,0.08963850627857493
22,0.09555010074250966
23,0.09828830673583011
24,0.10235316519215323
25,0.1070289323446388
26,0.11062551531722428
27,0.11712035979653061
28,0.11989218469560822
29,0.12656973875466584
30,0.1283876528773656
31,0.13596302226660867
32,0.14180849014026378
33,0.14989143561009835
34,0.15485341083931534
35,0.15652926483745264
36,0.15789635238518615
37,0.15475503368154186
38,0.15328378970758322
39,0.1563836189461579
