,0
0,0.028404890506036614
1,0.0357484681102473
2,0.04450761537155583
3,0.04447542586212652
4,0.04447542586212652
5,0.044541929570610955
6,0.04455804179724395
7,0.04476872603939303
8,0.04535235165683045
9,0.04785249778120792
10,0.051932976245781734
11,0.0542580312675728
12,0.057424945741337885
13,0.059990852020047836
14,0.06372444670315582
15,0.06528749328214142
16,0.06797965207530648
17,0.07047651342293888
18,0.07016565051585769
19,0.07286329139976946
20,0.07584348690380924
21,0.07851489733826426
22,0.08082835684589824
23,0.08336541508646732
24,0.08234905865437347
25,0.08251473234876884
26,0.08361962149662949
27,0.0821097956970788
28,0.08471048262871583
29,0.0857620712779407
30,0.08383830875356565
31,0.0838809834054242
32,0.08297418637837174
33,0.08213154298562118
34,0.0803975196637922
35,0.07973920956873755
36,0.08241477863732631
37,0.07644225195860056
38,0.07551253321707653
39,0.07738858452976623
