,0
0,0.0076340980946071335
1,0.017888533690619046
2,0.04111383453248035
3,0.051732051940191315
4,0.07849070902854677
5,0.1089734572266775
6,0.1221176381148989
7,0.15188307468853302
8,0.18832984992435997
9,0.2080332774018484
10,0.25455206159561394
11,0.25755176373890465
12,0.2979500151815868
13,0.3218258283441029
14,0.348528280144646
15,0.343514465150379
16,0.35505315141072347
17,0.35579404566023076
18,0.32026905767501346
19,0.3213873458287072
20,0.28702177225597314
21,0.3080896763574509
22,0.3031661538850693
23,0.2851913665968274
24,0.2972117170454963
25,0.28959375146835564
26,0.28828895375842134
27,0.3143422575224013
28,0.29601329943490406
29,0.29115087172341725
30,0.27828160259458745
31,0.2945986361730666
32,0.2924705270736936
33,0.252708199478331
34,0.253185714994158
35,0.27364516731292476
36,0.27044464387590916
37,0.2740022369793482
38,0.28465483207551256
39,0.28198746461716906
